gene,GSM757001,GSM757002,GSM757003,GSM757004,GSM757005,GSM757006,GSM757007,GSM757008,GSM757009,GSM757010,GSM757011,GSM757012,GSM757013,GSM758485,GSM758486,GSM758487,GSM758488,GSM758489,GSM758490,GSM758491,GSM758492,GSM758493,GSM758494,GSM758495,GSM758496,GSM758497,GSM2544316,GSM2544317,GSM2544318,GSM2544319,GSM2544320,GSM2544321,GSM2544322,GSM2544323,GSM2544324,GSM2544325,GSM2544326,GSM2544327,GSM2544328,GSM2544329,GSM2544330,GSM2544331,GSM2544332,GSM2544333,GSM2544334,GSM2544335,GSM756992,GSM756993,GSM756994,GSM756995,GSM756996,GSM756997,GSM756998,GSM756999,GSM757000,GSM2544275,GSM2544276,GSM2544277,GSM2544278,GSM2544279,GSM2544280,GSM2544281,GSM2544282,GSM2544283,GSM2544284,GSM2544285,GSM2544286,GSM2544287,GSM2544288,GSM2544289,GSM2544290,GSM2544291,GSM2544292,GSM2544293,GSM2544294,GSM2544295,GSM2544296,GSM2544297,GSM2544298,GSM2544299,GSM2544300,GSM2544301,GSM2544302,GSM2544303,GSM2544304,GSM2544305,GSM2544306,GSM2544307,GSM2544308,GSM2544309,GSM2544310,GSM2544311,GSM2544312,GSM2544313,GSM2544314,GSM2544315
TFAM,4.336900399,4.073294028,4.173404314,4.102584677,3.918170421,3.99017129,3.892215781,4.615676059,4.087376434,3.7549659,3.797012858,3.716596089,3.692363683,4.134139954,3.856467908,3.898752411,3.914600337,3.719383563,3.753278151,3.694523618,4.420302989,3.886546191,3.591499403,3.553468478,3.49340376,3.502904583,4.175019919,3.931463438,3.736033796,3.975831315,4.440717898,3.920101673,4.496847688,4.55914945,4.296616274,4.401406432,4.056200346,3.908097246,4.343688178,4.037551044,4.002301682,4.337928478,4.288613323,4.332071773,4.072181997,3.51181778,4.682052309,3.985095749,4.237448925,4.006076025,4.051547623,3.724942073,4.377156885,4.232738905,4.061822814,4.235362014,3.729163227,4.10092456,4.072441329,4.323054958,4.002112365,4.40114436,3.615678954,3.99139326,4.115305621,3.794375153,3.816225635,3.83582074,3.664945606,3.479252888,4.002112365,4.421479132,3.916323153,4.49806495,3.191680175,4.001166561,3.472268494,4.370345124,3.882092348,3.363319227,4.227116549,3.79494506,4.069373531,3.966632614,4.15758788,3.903360797,3.786711721,3.704960362,3.667031224,4.127031157,3.672221016,3.912709699,3.646720704,4.01063672,4.187986968,3.732994943
TFAP2A,2.000830452,1.897585647,1.862670083,1.761391981,1.898968906,1.653495303,2.261798346,2.033373781,2.213818474,1.699800343,2.002373262,1.793797824,2.250490713,1.76347609,1.674359076,1.646355922,1.55829768,1.644312188,1.416708333,1.97722691,1.872910368,2.073583367,1.484688749,1.817713131,1.523999908,2.033930324,2.256966102,1.828085022,1.864347889,2.469257577,2.070616417,2.499052384,1.899859626,2.345015181,2.155660978,1.907301373,1.834469623,1.865391124,2.620763195,1.826401935,1.921141631,2.225599487,1.839963997,2.069559272,2.185622702,1.83835046,2.03781551,2.194373782,2.435158336,2.449421188,1.859342448,1.862139059,1.995832383,1.889655626,2.271043221,1.971091431,1.833857275,1.648884661,2.54495443,1.469364692,1.650512109,1.758229655,1.766658998,2.013307696,1.784992123,1.82200612,1.692700554,1.665395602,1.512332086,1.808610976,1.959309825,1.782919562,2.106225207,2.081980413,1.764489068,2.387912709,2.164270831,1.853233637,1.538301696,2.418444735,1.972009479,1.633389136,1.762708612,1.9884926,1.455593983,2.550059329,2.037163015,2.048930712,2.396967993,1.979576414,2.073147686,1.774281572,1.502205746,1.674492616,2.193773532,2.313147496
TFAP2B,2.243973824,3.007263584,2.353892537,1.67253167,2.076674576,2.35647818,2.179064585,1.824653373,2.801031012,1.370502136,2.516913999,2.090341243,2.063056525,1.766153164,2.554519778,1.847780674,1.220623057,1.648970552,1.989159098,1.804138117,1.508949318,2.33084717,1.03310691,2.125985209,1.682783053,1.71359462,3.24461801,1.903029706,2.013295197,2.626384437,1.887775469,2.958859274,2.093717601,2.305985871,2.281694293,2.733551412,1.832012095,2.671819421,2.083359417,1.856770437,1.841506269,2.570621064,1.827523218,2.602162377,1.851775072,1.778761301,2.281363859,2.115243082,2.57337626,1.530144216,2.348936061,2.141067387,2.248586098,2.163178027,2.637244297,2.003391303,1.845178249,2.29046095,3.031175321,1.880533121,1.500507967,2.676454722,1.85256702,1.700183547,1.917864292,2.394161955,1.736442154,1.638878596,1.896055499,1.84588336,2.600779405,1.779344696,1.946197845,2.315517226,1.689318876,3.979271841,2.772598127,2.334356606,1.781092577,2.650812508,2.484108326,2.049630709,2.535839655,2.121810264,1.486961887,2.581870507,2.20060396,2.36547088,2.467205519,2.157711349,1.59360251,1.463137072,2.407539206,2.900094153,2.67678245,1.979586351
TFCP2L1,3.143948368,3.377380917,2.334935042,3.090673914,2.742608854,2.906233478,3.371021284,3.845945641,2.916530059,2.099103178,3.024424745,3.08215199,3.141024236,3.025135401,3.003280948,2.040807832,2.817841623,2.692200881,2.685002855,3.115849075,3.788001727,2.591873459,2.05890128,2.643996947,2.750737186,2.893743311,3.528292878,3.235662886,3.107335838,3.740887627,3.211339874,3.132766918,2.788984125,3.638545694,3.554886522,2.762744699,2.86101766,3.540863098,4.203597051,2.610339868,2.714507389,3.659517252,4.506463053,3.549891131,3.093076268,2.900245101,3.375199594,3.372986112,3.374189758,2.931972045,3.459516846,3.474115638,3.711326613,2.86566374,3.098234554,2.837878659,2.900048568,2.642132,4.726027384,1.304339101,1.898218405,3.59952135,1.819590954,2.845053856,3.3914497,3.079991626,2.043357213,2.656591386,2.576074769,2.503759676,2.615901657,2.606782799,2.98137353,2.94893982,1.67504251,6.07770747,3.81470462,3.315183707,2.348312197,2.971119355,3.410468515,3.265829246,3.155022396,2.490935145,1.39826153,3.347063382,3.010510282,3.361867904,3.084024269,3.722707687,1.985165452,2.130077197,2.673802778,3.123487856,3.050754966,3.149690951
TFEB,1.812405308,2.216711504,1.64452685,1.82819011,1.698130769,1.846358827,1.981906868,0.976787909,1.891554277,1.865057019,2.125093244,1.471200921,1.72120852,1.914666334,2.311058868,1.702763029,1.945615418,1.78728337,1.880961321,2.109948667,1.13742011,1.984901081,1.923862808,2.209405407,1.587455805,1.844607294,1.97541559,2.087692183,2.160085639,2.13907946,1.713807634,1.949197592,1.762843236,2.25828396,2.000648428,2.210169961,2.287203207,1.826179565,2.256408976,1.803361961,2.100086146,2.073772809,1.740311647,1.833552384,1.82903971,2.211695372,2.288956862,2.16013107,2.049467605,2.49127363,2.168035969,2.226107216,2.437601281,2.066235638,2.102927388,2.22106836,2.044788071,1.933274184,1.961367167,2.010688783,1.58525806,2.318567535,2.312688348,1.947034661,2.350156251,2.084321635,1.925170439,2.212615041,1.948464733,2.069353541,1.792682153,1.913729858,1.663594262,2.114162484,2.435547478,2.322539959,2.284468247,1.845753738,2.330103454,1.948464733,1.840255903,2.138219484,2.038622869,1.735447467,1.727311943,1.610490897,1.938517784,1.744695271,1.948464733,1.84826431,1.858401936,1.576772962,1.747746092,1.948464733,2.210835395,1.751782075
TFG,3.561961942,3.441604494,3.818119878,3.742078825,3.792327906,3.861435273,3.911186888,4.401279262,3.857444575,3.638365974,3.774578519,3.823026937,3.92812977,3.537492316,3.508938753,3.81854776,3.730413806,3.731173988,3.807967206,3.923304217,4.616909225,3.866175397,3.65903724,3.831924497,3.801190872,3.902918737,3.638776192,3.720028466,3.892105884,3.687062187,3.388647867,3.661544944,3.712719978,3.347857758,3.669243842,3.771609527,3.85006646,3.332756672,3.403748953,3.158930214,3.638635644,3.757117482,3.392567591,3.555665563,3.594925262,3.678113974,3.281357563,3.378682675,3.491496378,3.952290278,3.565136478,3.711795878,3.8846157,3.605011421,3.367163465,3.843937499,4.154985509,3.578255213,3.834942437,4.202381367,4.024822583,3.726564428,3.671094876,3.530968669,3.882588158,3.994948357,4.106465268,3.997837396,3.753315369,3.738854557,3.728360317,3.791716165,3.596916844,2.990109308,3.790716713,3.473875009,3.742852362,3.46552022,4.362246739,4.020809161,4.230600252,3.81403204,4.245154763,3.942336611,3.774210149,3.941587023,3.670642,3.904029514,3.316804978,3.734841135,3.840939145,3.910682112,3.562888648,3.442095579,3.421622442,3.67698227
TFR2,1.68509331,1.893655266,1.73219165,1.819199191,1.659416561,1.669162766,1.875019083,1.810414963,1.838888859,1.548640111,1.982466274,1.806145575,1.764484474,1.66901107,1.805904238,1.69080447,1.742346363,1.678299196,1.590397722,1.790254357,1.798623331,1.790761501,1.558983603,1.884556912,1.752434281,1.715008481,1.812406039,1.658012104,1.470072732,1.778690752,1.812406039,1.684721066,1.624742674,1.575103919,1.646334895,1.913679289,1.781344663,1.680878202,1.88866883,1.586207884,1.784571819,1.793722504,1.690156276,1.694869622,1.716015986,1.782066527,1.744213105,2.216916198,2.027941414,1.848776246,1.94792175,1.73173942,1.549262719,1.561923934,1.782843838,1.849421066,1.807043412,1.811332133,1.740865484,1.811332133,1.79993093,1.739188212,1.87683066,1.83714938,2.066680848,1.84356123,1.811332133,2.042689491,1.677277773,1.922201925,1.602883335,1.839527285,1.847276705,1.821289607,1.977934059,1.954324866,2.11759348,1.923327183,1.852159902,1.945216643,1.603732587,2.265257096,1.784347164,1.859144996,1.750738033,1.811332133,2.087975831,1.863348791,2.042519641,2.070268936,1.925131843,1.794665571,1.756215706,1.811332133,1.798975522,1.88275419
TFRC,2.330777084,2.319120367,2.355641993,2.640279397,2.47081694,3.282190377,3.641495798,3.461444142,2.40516469,2.078383638,2.521262168,3.21541324,2.238894847,1.974478623,1.998279592,2.018844161,2.317051049,2.105959586,2.947695663,3.340710133,3.156244203,2.10787316,1.721274985,2.2112695,2.89644821,1.895558817,2.001031983,2.35742652,2.636775554,2.962603981,4.390860603,1.989974327,1.784605592,4.892594557,3.036039991,2.033359869,2.115146414,2.66022294,3.065761021,2.353330031,2.302610914,2.483185865,2.401743082,2.190143673,2.420091342,2.430819559,1.736442835,2.934608398,2.16431989,2.521092736,2.070957848,3.159266556,3.520023932,3.944201687,2.662837841,2.779616284,2.791332815,1.870095477,3.734986256,1.423248746,1.681485106,2.509663393,1.824890865,2.262341454,2.214372428,2.471778032,1.725328996,2.213799493,1.916302727,2.182517214,2.234009793,1.986959999,2.584374184,3.230803002,1.84799449,3.077270608,2.490684904,2.002028203,2.378676011,3.15761049,2.546044798,3.33703957,2.471778032,2.471778032,2.459903943,2.9833808,2.778771204,3.002889254,2.593970854,2.636339435,2.431472018,2.40839704,3.297177582,2.187129345,2.581223039,1.858407593
TG,1.403193269,1.860819273,1.549105041,1.60427403,1.567110621,1.833696878,1.669432716,1.662513725,1.529168538,1.365362636,1.79547544,1.957497067,1.593317218,1.351225498,1.886536812,1.449365326,1.511812952,1.452282792,1.73538071,1.61805042,1.534081816,1.448121432,1.163317305,1.659253848,1.772313524,1.474982056,1.508996928,1.531295002,1.425113697,1.531295002,1.531295002,1.527765191,1.347917018,1.461932782,1.508882138,1.89939976,1.540535646,1.493930662,1.531295002,1.421067328,1.44901884,1.531295002,1.459091715,1.402700832,1.531295002,1.646200393,1.545791217,1.877008623,1.636074641,1.927349005,1.717690726,2.288012703,1.310560916,1.530406149,1.718615309,1.834462978,1.435249968,1.599084852,1.833372468,1.597936946,1.534055977,1.678893017,1.692409611,1.692409611,1.590791232,1.692409611,1.887266655,1.816498249,1.692409611,1.692409611,1.692409611,1.82857996,1.705639227,1.625515388,1.870822901,1.711809222,1.89550288,1.692409611,1.522117755,2.114752927,1.692409611,1.916825234,1.495457638,1.866833928,1.993792332,1.515488598,1.979960064,1.355011338,1.7975578,1.692409611,1.803899981,1.567947902,1.503607771,1.878944336,1.668820142,1.692409611
TGFB1,3.182605958,3.626642332,3.395765417,3.42740843,3.112306421,3.236829488,3.499590178,3.044676443,3.44275837,3.473582575,3.456200663,3.400854798,3.364681978,3.091500604,3.475650318,3.391993184,3.354270251,3.155425113,3.186898456,3.44156262,3.109085093,3.4598067,3.440521217,3.471910165,3.376582542,3.338265642,2.969100694,3.486460623,4.065250673,3.312902273,3.089360208,3.362123427,3.104619408,3.583682839,3.405629405,2.941672663,3.685793457,2.865898413,3.057324718,3.73677251,3.262091785,3.338106843,2.903592892,3.293011532,3.428409842,3.455685361,3.25507572,3.678334602,4.005575025,3.49084113,3.35421026,3.524643254,3.436694479,3.251798606,3.26064288,3.668706371,4.069306529,3.406755432,2.801580853,3.287362826,2.921302562,3.25264634,3.598912187,2.943986676,3.222192155,3.166404969,3.602805249,3.471067221,3.695837406,3.300109596,3.451971147,3.149476167,3.027370458,2.846523652,3.326799149,2.451791182,3.57241528,3.337129812,4.121722403,3.838106771,4.002931818,3.741309983,4.340119204,3.394040769,4.391804627,3.634744417,4.499349478,3.686076655,3.771105959,3.52535337,3.869668672,4.467057126,4.040232977,3.40149779,4.182590638,3.120354453
TGFB2,3.199358015,3.007476542,3.255654882,3.218921533,3.26695241,3.523314252,3.355677707,3.781076654,3.238802653,3.102238234,3.130359912,3.177451436,3.081686718,3.19163722,3.109691305,3.264279607,3.261725883,3.328135246,3.4700765,3.25149629,3.691179375,3.206914804,3.116183294,3.223608313,3.211576399,3.086807545,2.773594066,3.14618843,2.335229225,2.838914522,2.49066626,2.963750173,3.268736477,3.003951992,2.805785523,3.135890464,2.426875873,3.098516272,3.637850683,2.594680968,2.703360887,3.233304873,2.742220146,2.728487024,2.989896356,2.762171049,2.995862496,3.379045645,3.883432662,3.605769616,2.943179104,2.854359754,2.862615668,3.202553229,3.019769919,4.079297218,3.602493137,2.89753623,2.994140602,2.815445014,3.586884931,3.010311334,3.941966002,2.773323108,3.569019122,3.42293501,3.187596858,3.58864751,3.333043441,3.169671047,4.176636623,3.610916018,2.992415524,5.151883264,3.471349701,3.345494005,4.068579233,3.236926591,4.447856399,3.87830312,3.831028481,4.11580137,3.899791593,3.780663701,5.397309372,4.093375355,5.269046067,4.453969176,3.678861594,4.206435472,4.016211862,5.198782887,4.989470913,3.762280369,5.254270398,3.00050089
TGFB3,2.105640456,1.940598931,2.23962898,2.404425975,2.009010377,2.337617543,2.078539372,2.126061361,2.079914266,1.841886518,1.707846204,2.132218649,1.937639466,2.076060854,1.809880523,2.056736397,2.173799171,1.888865109,2.144258964,2.081394762,2.080332065,1.989725474,1.549982637,1.568195614,2.047008077,1.616946396,1.837360347,1.775682559,1.869955302,1.971507556,2.080788239,1.550149765,1.933261518,1.692078216,1.896115769,1.914318946,2.214662576,1.642706058,1.888695421,1.745781111,1.727305062,1.777407812,1.71636379,1.977642767,1.508664476,1.890851987,2.046432351,2.896188164,3.006493351,2.280263651,2.039258503,2.018163991,1.463842598,1.588577013,1.89332092,2.350014496,2.152385025,2.054089626,1.834903298,1.62981827,1.878369106,2.002138391,2.138767851,1.732145127,1.963417028,1.979155559,2.268892404,2.184090947,1.996284855,2.099500745,2.598001984,2.054811416,2.188536114,3.060114472,2.277483459,2.400592571,2.850830743,2.042496984,3.215219982,3.004483871,2.519018854,2.77229653,3.006913309,2.535567197,3.60296175,2.581400827,3.207658797,2.800499132,2.614039793,3.01000292,2.672302285,2.876199001,2.577193322,1.95892785,2.916601605,1.946410964
TGFBI,1.281178992,2.588605299,2.319236686,1.498395226,2.313768046,2.445118885,1.661004923,2.395587952,2.563101939,2.711043387,1.249522172,2.354613754,1.433769972,1.702578713,2.741159715,2.457579244,1.598658955,2.420353418,2.769928735,1.847420018,2.618927739,2.7843922,2.984933074,1.758856885,2.626750148,1.788412883,2.246142195,2.339652432,2.659701345,2.117977047,2.903361763,2.267842393,2.076707638,2.202994985,2.21571761,1.886501233,2.495193376,2.172844685,2.525765654,2.419838726,2.379476568,1.944797439,1.988451022,2.31631707,2.042358661,1.835336448,3.211489082,2.268812228,4.381610022,3.320422844,2.895908693,2.548529228,4.34356428,5.135954795,2.363998127,2.839362341,3.577190181,3.118901404,2.082661553,2.306805507,2.215004279,2.203663631,3.2197857,1.99454208,1.884015596,2.488097635,2.820004119,2.820004119,3.006940197,2.378847633,3.659834494,3.140031933,2.358824796,5.004276238,2.417163199,4.479610384,4.287874311,2.337441081,4.502713658,4.649540765,3.778842728,3.497773996,4.461370402,3.266466972,5.117608872,4.157398836,5.005405028,3.887586356,4.452772609,4.159350482,3.233394478,4.17089157,4.359083031,3.779707782,4.644614177,2.879724499
TGFBR1,3.69848303,3.479871607,3.5791088,3.807096532,4.02770317,3.88388846,3.68954631,3.600551205,3.695334485,3.841235266,3.733585011,3.729993686,3.531004874,3.589763438,3.433055983,3.519626518,3.70036638,3.8590252,3.785077727,3.581212732,3.518150987,3.678509332,3.733552409,3.650652457,3.757291229,3.433859531,3.44468011,3.557619141,3.502970945,3.588783941,3.816341232,3.4881076,3.631513904,3.621516023,3.585675211,3.659191071,3.435216138,3.574118659,3.696289153,3.795673777,3.638351387,3.809400412,3.727703685,3.720254789,3.90946534,3.801874014,4.014643945,4.021316553,4.105616138,4.122450226,3.715519022,3.713699785,3.77951829,3.822910962,3.626352746,3.810064225,4.263551247,3.830981412,3.714520303,3.543514335,3.547949227,3.673150947,3.943980723,3.6655126,3.646093804,3.469395674,3.516121346,3.603880527,3.845319459,3.700431988,3.618571643,3.663549192,3.728169435,4.350940136,3.814490505,4.223051646,4.02507465,3.795304218,3.965888225,4.186065513,4.193746917,4.103300967,4.003270485,3.551540197,4.146762903,4.380219031,4.703096348,4.31686467,4.105488273,4.224093631,4.002917416,4.229716901,4.297747274,3.990284434,4.492322752,3.73980349
TGFBR2,7.571351964,6.912655421,7.774638558,7.321038474,7.845843797,7.664169758,7.770484884,7.030713767,6.938423227,8.174610088,6.467804611,7.084287683,6.627696872,7.826677338,7.032675013,7.999318437,7.577878757,8.129945569,7.920259677,7.980501661,7.308965709,7.087165344,8.423174771,6.647032357,7.1917949,6.84880694,7.224827762,7.451260088,7.664094388,7.062155072,6.907439745,7.307826088,7.408753664,7.037174993,7.287983041,7.848121016,7.957005956,6.859594836,6.889611221,7.44471289,7.804708057,7.175673413,7.290904099,7.87038149,7.803902248,7.17315526,6.610917236,6.998370243,5.969101383,6.680195153,5.95954282,6.813563278,6.951513005,6.69784527,6.966690693,6.865463034,5.847323373,6.975556687,6.033868155,7.508901513,7.633600455,6.673680494,7.017458755,6.931640097,6.583530613,7.193830198,7.785596176,6.888126412,7.030553151,7.074872645,6.980391541,7.225458201,7.135207594,5.348023977,7.399210764,6.171762219,6.045250207,6.986435109,6.789314084,4.867862545,5.551893652,6.215578082,6.124924571,6.945943207,6.130867412,5.450966076,5.650806706,5.345505824,6.423174624,3.944002536,6.12703982,5.712954724,6.041321888,5.779131788,5.199150766,7.291534538
TGIF1,2.329924468,2.763622299,2.489018555,2.061497134,2.483881739,3.098925607,1.999401982,1.373819059,2.150860295,2.188361167,2.076629755,2.101419952,2.127350907,2.455812705,2.860282228,2.649736572,2.145332779,2.539878244,3.099317867,2.127107429,1.517798265,2.209954821,2.21874305,2.101050389,2.155113796,2.14786873,2.454024465,2.60180017,2.452624962,3.162133629,3.30460699,2.471153595,2.432677115,2.189005879,2.457868171,2.428951677,2.340842113,3.189670331,2.558198748,2.452624962,2.228605904,2.420298411,2.452624962,2.501390747,2.183782381,2.571188502,2.714008448,1.916080221,2.876977804,1.989088091,2.759019,1.945811317,2.980351321,2.928582271,2.772386502,2.910167446,2.262847968,1.537570252,2.198648225,2.132339373,1.88961428,1.83055919,1.799435028,1.862688628,2.12944181,1.702553931,1.526886721,2.273630055,1.870336617,2.244477025,1.861032877,2.082036105,1.500552408,2.529581438,1.733480979,2.288827477,2.536933758,1.965621098,2.805145577,3.067345446,2.290404382,2.917519765,2.589878341,1.979064212,2.071884779,2.419552896,3.332344321,2.923571138,3.210548126,2.906047782,2.341358122,3.150408914,2.689873826,1.943406449,2.942493997,1.828509213
TGM1,1.490364497,1.889949182,1.531293909,1.445494032,1.897463084,1.590524151,1.787013178,1.656784153,1.786921845,1.489436216,1.816087983,1.732644158,1.766931376,1.519035565,1.772544274,1.499591475,1.4547388,1.81642179,1.588533022,1.772069022,1.625296318,1.75715356,1.385559406,1.772069022,1.735144484,1.750142791,1.777143745,1.741400499,1.511988185,1.948356466,1.623362459,1.823465041,1.735603565,1.534160104,1.594824749,1.939688153,1.706998133,2.007720863,1.554611904,1.496669651,1.743296693,1.866942047,1.742524671,1.714664172,1.715747711,1.636066955,1.693990667,2.273881578,2.109866069,1.793722363,1.829202961,1.806012222,1.630169154,1.53113336,1.792466341,1.938073062,1.545615203,1.690240584,1.753221293,1.719455506,1.527181495,1.531867801,1.654361896,1.661269457,1.686624272,1.647982559,1.741966031,1.978651601,1.513081942,1.838712528,1.846514009,1.53847739,1.521425193,1.875295516,1.810554055,2.070942043,2.217775134,1.837222661,1.942393674,2.073908232,1.763623269,2.242114131,1.45539703,1.899851221,1.903088294,1.829976494,1.737645419,1.869119343,1.930393479,1.857579652,2.241789069,1.572568238,1.590080939,1.667635249,1.74090958,1.741966031
TGM2,3.426108767,3.837362487,3.792136828,3.760248764,4.043764436,3.934156856,3.868308542,3.304096078,3.546662346,4.038648057,3.604218539,3.447444638,3.395308052,3.534643594,3.905102445,3.973332677,3.862826097,4.180328532,4.168016391,4.136207343,3.550342159,3.717040563,4.257957455,3.772159937,3.618046104,3.56362423,3.842238029,4.267078683,3.968752038,3.403236783,4.032585391,4.221360201,4.293399826,3.495856977,4.143091443,3.767221245,4.049349089,3.232042481,3.452390449,3.691937279,5.015437332,3.758808861,4.042860408,3.966805434,3.908498911,3.589935216,4.059709855,4.095716932,4.519603286,4.343687096,4.09341578,3.876031332,3.948651764,3.41624088,3.817696079,4.515464651,3.81342755,3.969690253,3.176910858,3.842458671,3.339593538,3.630156667,4.156632965,3.686050928,3.132429043,3.803641092,5.539195281,3.223629361,4.24284845,3.964377168,3.766098348,3.528910345,3.780869639,3.913948667,3.068832336,3.577689957,4.505884304,4.01370641,4.252695977,3.939888123,4.105975452,4.100563129,4.2780171,3.83788606,4.37927869,3.29102767,4.420951289,4.336430495,4.657956083,3.609140975,3.89171921,4.437524143,3.818664297,3.799793686,4.128746905,3.715494271
